platform,level,repetition,sample_size,seed,B_upper_us,C_upper_us,n_baseline,n_early,n_late_band,D821_us
RP2040 deep,44,469,1000,204908,80282.0,35088.0,248,108,70,28852442.0
RP2040 deep,44,469,2000,204908,80282.0,41471.0,473,222,136,34086502.0
RP2040 deep,44,469,5000,204908,80284.0,41496.0,1140,526,367,34107004.0
RP2040 deep,44,469,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,470,250,204908,80234.0,35047.0,61,28,14,28818774.0
RP2040 deep,44,470,500,204908,80264.0,35049.0,124,54,26,28820444.0
RP2040 deep,44,470,1000,204908,80264.0,35075.0,250,107,66,28841764.0
RP2040 deep,44,470,2000,204908,80266.0,35088.0,464,222,134,28852426.0
RP2040 deep,44,470,5000,204908,80284.0,41499.0,1173,556,355,34109464.0
RP2040 deep,44,470,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,471,250,204908,80251.0,35031.0,50,26,19,28805671.0
RP2040 deep,44,471,500,204908,80264.0,35035.0,114,46,38,28808964.0
RP2040 deep,44,471,1000,204908,80264.0,35071.0,218,103,78,28838484.0
RP2040 deep,44,471,2000,204908,80271.0,35082.0,445,218,155,28847511.0
RP2040 deep,44,471,5000,204908,80284.0,41474.0,1151,531,362,34088964.0
RP2040 deep,44,471,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,472,250,204908,80266.0,35064.0,58,28,17,28832746.0
RP2040 deep,44,472,500,204908,80266.0,35067.0,105,57,37,28835206.0
RP2040 deep,44,472,1000,204908,80266.0,35078.0,211,100,75,28844226.0
RP2040 deep,44,472,2000,204908,80282.0,41466.0,449,201,147,34082402.0
RP2040 deep,44,472,5000,204908,80284.0,41564.0,1180,527,361,34162764.0
RP2040 deep,44,472,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,473,250,204908,80264.0,35063.0,71,25,21,28831924.0
RP2040 deep,44,473,500,204908,80264.0,35063.0,122,61,38,28831924.0
RP2040 deep,44,473,1000,204908,80266.0,35077.0,232,115,71,28843406.0
RP2040 deep,44,473,2000,204908,80266.0,41494.0,465,216,131,34105346.0
RP2040 deep,44,473,5000,204908,80284.0,41561.0,1167,513,330,34160304.0
RP2040 deep,44,473,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,474,250,204908,80264.0,35007.0,53,23,19,28786004.0
RP2040 deep,44,474,500,204908,80264.0,35065.0,108,49,35,28833564.0
RP2040 deep,44,474,1000,204908,80266.0,35090.0,223,102,61,28854066.0
RP2040 deep,44,474,2000,204908,80266.0,41551.0,463,218,132,34152086.0
RP2040 deep,44,474,5000,204908,80274.0,41561.0,1176,542,360,34160294.0
RP2040 deep,44,474,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,475,250,204908,80261.0,41475.0,61,38,10,34089761.0
RP2040 deep,44,475,500,204908,80264.0,41490.0,118,65,29,34102064.0
RP2040 deep,44,475,1000,204908,80278.0,41490.0,242,120,61,34102078.0
RP2040 deep,44,475,2000,204908,80278.0,41556.0,456,234,136,34156198.0
RP2040 deep,44,475,5000,204908,80284.0,41559.0,1179,541,359,34158664.0
RP2040 deep,44,475,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,476,250,204908,80243.0,35054.0,64,25,19,28824523.0
RP2040 deep,44,476,500,204908,80252.0,35069.0,119,52,30,28836832.0
RP2040 deep,44,476,1000,204908,80261.0,35117.0,235,99,71,28876201.0
RP2040 deep,44,476,2000,204908,80282.0,35121.0,471,198,140,28879502.0
RP2040 deep,44,476,5000,204908,80282.0,41496.0,1200,536,338,34107002.0
RP2040 deep,44,476,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,477,250,204908,80243.0,35059.0,44,29,21,28828623.0
RP2040 deep,44,477,500,204908,80258.0,35078.0,105,59,37,28844218.0
RP2040 deep,44,477,1000,204908,80261.0,41469.0,237,118,64,34084841.0
RP2040 deep,44,477,2000,204908,80274.0,41469.0,463,241,120,34084854.0
RP2040 deep,44,477,5000,204908,80284.0,41471.0,1177,582,361,34086504.0
RP2040 deep,44,477,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,478,250,204908,80254.0,35088.0,49,23,18,28852414.0
RP2040 deep,44,478,500,204908,80254.0,35127.0,107,53,34,28884394.0
RP2040 deep,44,478,1000,204908,80274.0,35127.0,237,115,61,28884414.0
RP2040 deep,44,478,2000,204908,80274.0,35127.0,457,221,137,28884414.0
RP2040 deep,44,478,5000,204908,80274.0,41496.0,1170,531,362,34106994.0
RP2040 deep,44,478,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,479,250,204908,80254.0,35063.0,57,28,18,28831914.0
RP2040 deep,44,479,500,204908,80257.0,41545.0,116,54,37,34147157.0
RP2040 deep,44,479,1000,204908,80278.0,41552.0,226,112,71,34152918.0
RP2040 deep,44,479,2000,204908,80278.0,41553.0,451,205,153,34153738.0
RP2040 deep,44,479,5000,204908,80278.0,41561.0,1127,546,359,34160298.0
RP2040 deep,44,479,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,480,250,204908,80271.0,35065.0,57,21,18,28833571.0
RP2040 deep,44,480,500,204908,80271.0,35065.0,118,49,38,28833571.0
RP2040 deep,44,480,1000,204908,80278.0,35079.0,239,95,75,28845058.0
RP2040 deep,44,480,2000,204908,80284.0,35095.0,453,210,149,28858184.0
RP2040 deep,44,480,5000,204908,80284.0,41499.0,1190,545,366,34109464.0
RP2040 deep,44,480,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,481,250,204908,80228.0,35036.0,45,26,16,28809748.0
RP2040 deep,44,481,500,204908,80264.0,35067.0,99,54,41,28835204.0
RP2040 deep,44,481,1000,204908,80264.0,35088.0,211,115,83,28852424.0
RP2040 deep,44,481,2000,204908,80282.0,35088.0,450,236,154,28852442.0
RP2040 deep,44,481,5000,204908,80282.0,41474.0,1139,570,361,34088962.0
RP2040 deep,44,481,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,482,250,204908,80240.0,35063.0,50,34,20,28831900.0
RP2040 deep,44,482,500,204908,80240.0,35095.0,119,57,32,28858140.0
RP2040 deep,44,482,1000,204908,80278.0,35095.0,241,119,70,28858178.0
RP2040 deep,44,482,2000,204908,80278.0,35095.0,475,220,136,28858178.0
RP2040 deep,44,482,5000,204908,80278.0,41557.0,1154,560,351,34157018.0
RP2040 deep,44,482,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,483,250,204908,80251.0,35066.0,44,34,20,28834371.0
RP2040 deep,44,483,500,204908,80284.0,35073.0,102,59,36,28840144.0
RP2040 deep,44,483,1000,204908,80284.0,41549.0,238,109,65,34150464.0
RP2040 deep,44,483,2000,204908,80284.0,41557.0,445,236,136,34157024.0
RP2040 deep,44,483,5000,204908,80284.0,41559.0,1157,558,334,34158664.0
RP2040 deep,44,483,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,484,250,204908,80243.0,35084.0,55,25,26,28849123.0
RP2040 deep,44,484,500,204908,80252.0,35084.0,122,54,42,28849132.0
RP2040 deep,44,484,1000,204908,80252.0,35093.0,251,110,77,28856512.0
RP2040 deep,44,484,2000,204908,80267.0,41489.0,501,218,139,34101247.0
RP2040 deep,44,484,5000,204908,80284.0,41499.0,1210,524,371,34109464.0
RP2040 deep,44,484,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,485,250,204908,80260.0,35044.0,66,30,22,28816340.0
RP2040 deep,44,485,500,204908,80260.0,35061.0,125,56,38,28830280.0
RP2040 deep,44,485,1000,204908,80260.0,35080.0,258,101,78,28845860.0
RP2040 deep,44,485,2000,204908,80278.0,35083.0,501,213,150,28848338.0
RP2040 deep,44,485,5000,204908,80278.0,35104.0,1217,526,369,28865558.0
RP2040 deep,44,485,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,486,250,204908,80237.0,35016.0,52,23,19,28793357.0
RP2040 deep,44,486,500,204908,80237.0,35061.0,107,49,32,28830257.0
RP2040 deep,44,486,1000,204908,80271.0,41564.0,220,103,67,34162751.0
RP2040 deep,44,486,2000,204908,80271.0,41564.0,465,211,148,34162751.0
RP2040 deep,44,486,5000,204908,80284.0,41564.0,1199,550,371,34162764.0
RP2040 deep,44,486,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,487,250,204908,80266.0,35022.0,51,29,22,28798306.0
RP2040 deep,44,487,500,204908,80266.0,35058.0,113,59,38,28827826.0
RP2040 deep,44,487,1000,204908,80266.0,35058.0,229,116,77,28827826.0
RP2040 deep,44,487,2000,204908,80266.0,41556.0,453,214,159,34156186.0
RP2040 deep,44,487,5000,204908,80278.0,41561.0,1176,551,365,34160298.0
RP2040 deep,44,487,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,488,250,204908,80237.0,35050.0,45,33,13,28821237.0
RP2040 deep,44,488,500,204908,80274.0,35089.0,116,62,29,28853254.0
RP2040 deep,44,488,1000,204908,80274.0,35092.0,226,114,75,28855714.0
RP2040 deep,44,488,2000,204908,80278.0,35102.0,472,215,145,28863918.0
RP2040 deep,44,488,5000,204908,80278.0,35130.0,1177,532,350,28886878.0
RP2040 deep,44,488,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,489,250,204908,80246.0,35063.0,58,28,19,28831906.0
RP2040 deep,44,489,500,204908,80249.0,35069.0,115,53,42,28836829.0
RP2040 deep,44,489,1000,204908,80268.0,35107.0,236,109,75,28868008.0
RP2040 deep,44,489,2000,204908,80268.0,35107.0,469,215,155,28868008.0
RP2040 deep,44,489,5000,204908,80274.0,41564.0,1188,554,359,34162754.0
RP2040 deep,44,489,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,490,250,204908,80245.0,35043.0,62,29,20,28815505.0
RP2040 deep,44,490,500,204908,80282.0,35089.0,127,56,34,28853262.0
RP2040 deep,44,490,1000,204908,80282.0,35089.0,258,108,71,28853262.0
RP2040 deep,44,490,2000,204908,80284.0,35089.0,472,232,134,28853264.0
RP2040 deep,44,490,5000,204908,80284.0,41564.0,1168,565,344,34162764.0
RP2040 deep,44,490,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,491,250,204908,80251.0,35030.0,62,21,21,28804851.0
RP2040 deep,44,491,500,204908,80261.0,35053.0,121,45,43,28823721.0
RP2040 deep,44,491,1000,204908,80261.0,35081.0,237,112,80,28846681.0
RP2040 deep,44,491,2000,204908,80261.0,35088.0,461,220,147,28852421.0
RP2040 deep,44,491,5000,204908,80284.0,41564.0,1192,539,356,34162764.0
RP2040 deep,44,491,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,492,250,204908,80238.0,35068.0,55,27,22,28835998.0
RP2040 deep,44,492,500,204908,80278.0,35068.0,111,50,38,28836038.0
RP2040 deep,44,492,1000,204908,80278.0,35077.0,234,109,74,28843418.0
RP2040 deep,44,492,2000,204908,80278.0,35086.0,458,232,133,28850798.0
RP2040 deep,44,492,5000,204908,80284.0,41496.0,1193,542,330,34107004.0
RP2040 deep,44,492,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,493,250,204908,80264.0,41496.0,54,36,18,34106984.0
RP2040 deep,44,493,500,204908,80278.0,41496.0,123,58,38,34106998.0
RP2040 deep,44,493,1000,204908,80278.0,41496.0,238,108,68,34106998.0
RP2040 deep,44,493,2000,204908,80278.0,41496.0,490,211,135,34106998.0
RP2040 deep,44,493,5000,204908,80282.0,41561.0,1211,529,355,34160302.0
RP2040 deep,44,493,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,494,250,204908,80256.0,35060.0,59,23,19,28829456.0
RP2040 deep,44,494,500,204908,80256.0,35071.0,115,53,33,28838476.0
RP2040 deep,44,494,1000,204908,80284.0,35075.0,246,99,68,28841784.0
RP2040 deep,44,494,2000,204908,80284.0,35106.0,445,223,150,28867204.0
RP2040 deep,44,494,5000,204908,80284.0,41557.0,1148,544,352,34157024.0
RP2040 deep,44,494,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,495,250,204908,80238.0,35065.0,64,23,13,28833538.0
RP2040 deep,44,495,500,204908,80278.0,35078.0,125,45,28,28844238.0
RP2040 deep,44,495,1000,204908,80284.0,35078.0,247,103,63,28844244.0
RP2040 deep,44,495,2000,204908,80284.0,35088.0,484,213,139,28852444.0
RP2040 deep,44,495,5000,204908,80284.0,41561.0,1190,551,368,34160304.0
RP2040 deep,44,495,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,496,250,204908,80268.0,35028.0,57,27,20,28803228.0
RP2040 deep,44,496,500,204908,80282.0,35060.0,113,57,41,28829482.0
RP2040 deep,44,496,1000,204908,80282.0,35060.0,232,108,69,28829482.0
RP2040 deep,44,496,2000,204908,80282.0,41486.0,466,227,137,34098802.0
RP2040 deep,44,496,5000,204908,80282.0,41492.0,1166,550,363,34103722.0
RP2040 deep,44,496,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,497,250,204908,80244.0,35066.0,56,31,28,28834364.0
RP2040 deep,44,497,500,204908,80260.0,35066.0,108,69,42,28834380.0
RP2040 deep,44,497,1000,204908,80267.0,35105.0,217,125,88,28866367.0
RP2040 deep,44,497,2000,204908,80267.0,35105.0,450,226,153,28866367.0
RP2040 deep,44,497,5000,204908,80284.0,41499.0,1149,567,365,34109464.0
RP2040 deep,44,497,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,498,250,204908,80243.0,35101.0,45,20,18,28863063.0
RP2040 deep,44,498,500,204908,80266.0,35101.0,116,44,29,28863086.0
RP2040 deep,44,498,1000,204908,80274.0,35101.0,248,99,60,28863094.0
RP2040 deep,44,498,2000,204908,80282.0,35101.0,480,212,136,28863102.0
RP2040 deep,44,498,5000,204908,80284.0,35125.0,1178,535,360,28882784.0
RP2040 deep,44,498,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,499,250,204908,80255.0,35019.0,61,20,12,28795835.0
RP2040 deep,44,499,500,204908,80255.0,35059.0,123,44,33,28828635.0
RP2040 deep,44,499,1000,204908,80274.0,41486.0,238,96,70,34098794.0
RP2040 deep,44,499,2000,204908,80284.0,41499.0,470,214,137,34109464.0
RP2040 deep,44,499,5000,204908,80284.0,41499.0,1199,549,345,34109464.0
RP2040 deep,44,499,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,500,250,204908,80240.0,35018.0,61,32,24,28795000.0
RP2040 deep,44,500,500,204908,80264.0,35092.0,129,66,37,28855704.0
RP2040 deep,44,500,1000,204908,80282.0,35098.0,250,113,81,28860642.0
RP2040 deep,44,500,2000,204908,80284.0,41467.0,492,226,156,34083224.0
RP2040 deep,44,500,5000,204908,80284.0,41564.0,1223,574,361,34162764.0
RP2040 deep,44,500,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,501,250,204908,80249.0,35012.0,55,34,11,28790089.0
RP2040 deep,44,501,500,204908,80252.0,35059.0,110,57,31,28828632.0
RP2040 deep,44,501,1000,204908,80274.0,35104.0,234,109,69,28865554.0
RP2040 deep,44,501,2000,204908,80274.0,41474.0,452,237,146,34088954.0
RP2040 deep,44,501,5000,204908,80284.0,41499.0,1143,565,352,34109464.0
RP2040 deep,44,501,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,502,250,204908,80252.0,35066.0,66,27,23,28834372.0
RP2040 deep,44,502,500,204908,80254.0,35066.0,125,52,41,28834374.0
RP2040 deep,44,502,1000,204908,80267.0,35066.0,245,111,63,28834387.0
RP2040 deep,44,502,2000,204908,80282.0,35125.0,476,207,151,28882782.0
RP2040 deep,44,502,5000,204908,80282.0,35125.0,1201,546,362,28882782.0
RP2040 deep,44,502,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,503,250,204908,80247.0,35049.0,56,31,25,28820427.0
RP2040 deep,44,503,500,204908,80247.0,35049.0,104,59,38,28820427.0
RP2040 deep,44,503,1000,204908,80264.0,35079.0,205,117,76,28845044.0
RP2040 deep,44,503,2000,204908,80264.0,41555.0,443,241,143,34155364.0
RP2040 deep,44,503,5000,204908,80282.0,41561.0,1147,544,368,34160302.0
RP2040 deep,44,503,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,504,250,204908,80239.0,35016.0,54,35,17,28793359.0
RP2040 deep,44,504,500,204908,80239.0,35056.0,117,60,42,28826159.0
RP2040 deep,44,504,1000,204908,80243.0,35060.0,232,118,81,28829443.0
RP2040 deep,44,504,2000,204908,80260.0,35082.0,477,235,141,28847500.0
RP2040 deep,44,504,5000,204908,80284.0,41492.0,1176,536,372,34103724.0
RP2040 deep,44,504,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,505,250,204908,80234.0,35032.0,48,30,19,28806474.0
RP2040 deep,44,505,500,204908,80251.0,35067.0,103,54,33,28835191.0
RP2040 deep,44,505,1000,204908,80267.0,41551.0,225,105,71,34152087.0
RP2040 deep,44,505,2000,204908,80267.0,41557.0,492,212,137,34157007.0
RP2040 deep,44,505,5000,204908,80284.0,41557.0,1182,553,337,34157024.0
RP2040 deep,44,505,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,506,250,204908,80253.0,35070.0,58,29,21,28837653.0
RP2040 deep,44,506,500,204908,80255.0,35070.0,116,51,39,28837655.0
RP2040 deep,44,506,1000,204908,80255.0,35078.0,237,100,71,28844215.0
RP2040 deep,44,506,2000,204908,80284.0,35113.0,495,212,154,28872944.0
RP2040 deep,44,506,5000,204908,80284.0,41499.0,1168,536,361,34109464.0
RP2040 deep,44,506,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,507,250,204908,80282.0,35043.0,64,26,15,28815542.0
RP2040 deep,44,507,500,204908,80282.0,35130.0,113,52,36,28886882.0
RP2040 deep,44,507,1000,204908,80282.0,35130.0,221,113,70,28886882.0
RP2040 deep,44,507,2000,204908,80282.0,35130.0,456,232,132,28886882.0
RP2040 deep,44,507,5000,204908,80282.0,41564.0,1137,556,346,34162762.0
RP2040 deep,44,507,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,508,250,204908,80260.0,35122.0,67,22,18,28880300.0
RP2040 deep,44,508,500,204908,80260.0,35122.0,116,48,37,28880300.0
RP2040 deep,44,508,1000,204908,80264.0,35122.0,226,107,62,28880304.0
RP2040 deep,44,508,2000,204908,80264.0,35123.0,464,210,130,28881124.0
RP2040 deep,44,508,5000,204908,80282.0,41496.0,1196,546,325,34107002.0
RP2040 deep,44,508,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,509,250,204908,80274.0,35052.0,64,34,19,28822914.0
RP2040 deep,44,509,500,204908,80274.0,35055.0,118,59,34,28825374.0
RP2040 deep,44,509,1000,204908,80278.0,35079.0,245,108,67,28845058.0
RP2040 deep,44,509,2000,204908,80278.0,35083.0,479,227,144,28848338.0
RP2040 deep,44,509,5000,204908,80284.0,41492.0,1162,540,344,34103724.0
RP2040 deep,44,509,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,510,250,204908,80278.0,35069.0,49,35,22,28836858.0
RP2040 deep,44,510,500,204908,80278.0,35069.0,127,59,38,28836858.0
RP2040 deep,44,510,1000,204908,80278.0,35080.0,250,117,71,28845878.0
RP2040 deep,44,510,2000,204908,80278.0,35107.0,454,237,152,28868018.0
RP2040 deep,44,510,5000,204908,80282.0,41561.0,1136,571,377,34160302.0
RP2040 deep,44,510,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,511,250,204908,80284.0,35040.0,65,30,20,28813084.0
RP2040 deep,44,511,500,204908,80284.0,35096.0,135,57,33,28859004.0
RP2040 deep,44,511,1000,204908,80284.0,35096.0,241,110,67,28859004.0
RP2040 deep,44,511,2000,204908,80284.0,35096.0,472,222,142,28859004.0
RP2040 deep,44,511,5000,204908,80284.0,41564.0,1202,564,354,34162764.0
RP2040 deep,44,511,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,512,250,204908,80254.0,35047.0,62,29,15,28818794.0
RP2040 deep,44,512,500,204908,80282.0,35052.0,117,58,36,28822922.0
RP2040 deep,44,512,1000,204908,80282.0,35078.0,235,106,76,28844242.0
RP2040 deep,44,512,2000,204908,80282.0,41484.0,453,223,150,34097162.0
RP2040 deep,44,512,5000,204908,80282.0,41494.0,1168,559,361,34105362.0
RP2040 deep,44,512,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,513,250,204908,80252.0,35014.0,61,24,16,28791732.0
RP2040 deep,44,513,500,204908,80252.0,41546.0,121,58,34,34147972.0
RP2040 deep,44,513,1000,204908,80252.0,41556.0,237,115,61,34156172.0
RP2040 deep,44,513,2000,204908,80257.0,41557.0,488,236,131,34156997.0
RP2040 deep,44,513,5000,204908,80284.0,41561.0,1182,538,341,34160304.0
RP2040 deep,44,513,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,514,250,204908,80252.0,35017.0,72,28,13,28794192.0
RP2040 deep,44,514,500,204908,80252.0,35044.0,135,51,23,28816332.0
RP2040 deep,44,514,1000,204908,80264.0,35050.0,254,112,57,28821264.0
RP2040 deep,44,514,2000,204908,80284.0,35120.0,493,201,127,28878684.0
RP2040 deep,44,514,5000,204908,80284.0,41564.0,1236,516,346,34162764.0
RP2040 deep,44,514,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,515,250,204908,80256.0,35030.0,58,32,12,28804856.0
RP2040 deep,44,515,500,204908,80256.0,35030.0,121,48,27,28804856.0
RP2040 deep,44,515,1000,204908,80264.0,35080.0,243,84,69,28845864.0
RP2040 deep,44,515,2000,204908,80264.0,35080.0,475,193,134,28845864.0
RP2040 deep,44,515,5000,204908,80282.0,41489.0,1193,521,354,34101262.0
RP2040 deep,44,515,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,516,250,204908,80256.0,35065.0,54,32,20,28833556.0
RP2040 deep,44,516,500,204908,80264.0,35065.0,122,59,38,28833564.0
RP2040 deep,44,516,1000,204908,80264.0,35075.0,244,112,75,28841764.0
RP2040 deep,44,516,2000,204908,80264.0,41558.0,464,235,132,34157824.0
RP2040 deep,44,516,5000,204908,80278.0,41561.0,1176,562,348,34160298.0
RP2040 deep,44,516,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,517,250,204908,80258.0,35035.0,51,26,25,28808958.0
RP2040 deep,44,517,500,204908,80258.0,35046.0,113,51,40,28817978.0
RP2040 deep,44,517,1000,204908,80267.0,35084.0,220,117,73,28849147.0
RP2040 deep,44,517,2000,204908,80268.0,41557.0,442,220,153,34157008.0
RP2040 deep,44,517,5000,204908,80282.0,41557.0,1141,531,378,34157022.0
RP2040 deep,44,517,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,518,250,204908,80243.0,35036.0,63,25,17,28809763.0
RP2040 deep,44,518,500,204908,80261.0,35044.0,121,52,37,28816341.0
RP2040 deep,44,518,1000,204908,80261.0,35073.0,237,114,64,28840121.0
RP2040 deep,44,518,2000,204908,80261.0,35073.0,472,226,132,28840121.0
RP2040 deep,44,518,5000,204908,80284.0,41489.0,1158,548,356,34101264.0
RP2040 deep,44,518,10000,204908,80284.0,41564.0,2346,1090,715,34162764.0
RP2040 deep,44,519,250,204908,80237.0,35034.0,68,27,22,28808117.0
RP2040 deep,44,519,500,204908,80268.0,41496.0,120,61,38,34106988.0
RP2040 deep,44,519,1000,204908,80268.0,41496.0,230,109,83,34106988.0
RP2040 deep,44,519,2000,204908,80268.0,41496.0,486,217,156,34106988.0
RP2040 deep,44,519,5000,204908,80282.0,41499.0,1180,564,358,34109462.0
