invocation,candidate,label,t_us,overflow
575,5,4,60124146,0
575,6,0,60124147,0
575,6,1,60130177,0
575,6,2,60131631,0
575,6,3,60133050,0
575,6,5,60133066,0
575,7,0,60133066,0
575,7,1,60139097,0
575,7,4,60140531,0
575,8,0,60140532,0
575,8,1,60146566,0
575,8,2,60148020,0
575,8,3,60149435,0
575,8,5,60149467,0
575,9,0,60149468,0
575,9,1,60155502,0
575,9,4,60156930,0
575,10,0,60156930,0
575,10,1,60162965,0
575,10,2,60164418,0
575,10,3,60165833,0
575,10,5,60165872,0
575,11,0,60165873,0
575,11,1,60171903,0
575,11,2,60173361,0
575,11,3,60174775,0
575,11,8,60176413,0
576,1,0,60307842,0
576,1,1,60313931,0
576,1,4,60315374,0
576,2,0,60315374,0
576,2,1,60321405,0
576,2,2,60322862,0
576,2,3,60324285,0
576,2,8,60325922,0
577,1,0,60363778,0
577,1,1,60369863,0
577,1,2,60371317,0
577,1,3,60372743,0
577,1,5,60372762,0
577,2,0,60372763,0
577,2,1,60378794,0
577,2,4,60380218,0
577,3,0,60380219,0
577,3,1,60386254,0
577,3,2,60387707,0
577,3,3,60389122,0
577,3,5,60389138,0
577,4,0,60389139,0
577,4,1,60395173,0
577,4,2,60396627,0
577,4,3,60398042,0
577,4,8,60399679,0
578,1,0,60460106,0
578,1,1,60466196,0
578,1,4,60467628,0
578,2,0,60467629,0
578,2,1,60473663,0
578,2,4,60475109,0
578,3,0,60475110,0
578,3,1,60481140,0
578,3,2,60482594,0
578,3,3,60484021,0
578,3,5,60484046,0
578,4,0,60484047,0
578,4,1,60490077,0
578,4,2,60491530,0
578,4,3,60492949,0
578,4,5,60492968,0
578,5,0,60492969,0
578,5,1,60499000,0
578,5,2,60500453,0
578,5,3,60501868,0
578,5,8,60503509,0
579,1,0,60570704,0
579,1,1,60576794,0
579,1,2,60578248,0
579,1,3,60579670,0
579,1,5,60579678,0
579,2,0,60579679,0
579,2,1,60585714,0
579,2,4,60587144,0
579,3,0,60587144,0
579,3,1,60593179,0
579,3,4,60594609,0
579,4,0,60594610,0
579,4,1,60600640,0
579,4,2,60602094,0
579,4,3,60603513,0
579,4,5,60603523,0
579,5,0,60603524,0
579,5,1,60609555,0
579,5,4,60610974,0
579,6,0,60610975,0
579,6,1,60617009,0
579,6,4,60618431,0
579,7,0,60618432,0
579,7,1,60624467,0
579,7,4,60625900,0
579,8,0,60625900,0
579,8,1,60631931,0
579,8,4,60633354,0
579,9,0,60633354,0
579,9,1,60639385,0
579,9,4,60640820,0
579,10,0,60640821,0
579,10,1,60646855,0
579,10,2,60648309,0
579,10,3,60649724,0
579,10,5,60649751,0
579,11,0,60649752,0
579,11,1,60655786,0
579,11,4,60657209,0
579,12,0,60657210,0
579,12,1,60663245,0
579,12,2,60664698,0
579,12,3,60666113,0
579,12,8,60667750,0
580,1,0,60788155,0
580,1,1,60794245,0
580,1,4,60795681,0
580,2,0,60795681,0
580,2,1,60801712,0
580,2,2,60803170,0
580,2,3,60804592,0
580,2,8,60806230,0
581,1,0,60844084,0
581,1,1,60850170,0
581,1,2,60851623,0
581,1,3,60853050,0
581,1,5,60853072,0
581,2,0,60853073,0
581,2,1,60859104,0
581,2,4,60860532,0
581,3,0,60860533,0
581,3,1,60866567,0
581,3,4,60868018,0
581,4,0,60868019,0
581,4,1,60874054,0
581,4,2,60875507,0
581,4,3,60876922,0
581,4,8,60878559,0
582,1,0,60934473,0
582,1,1,60940558,0
582,1,4,60941989,0
582,2,0,60941990,0
582,2,1,60948025,0
582,2,4,60949463,0
582,3,0,60949464,0
582,3,1,60955498,0
582,3,2,60956952,0
582,3,3,60958374,0
582,3,5,60958414,0
582,4,0,60958414,0
582,4,1,60964449,0
582,4,2,60965903,0
582,4,3,60967317,0
582,4,5,60967323,0
582,5,0,60967323,0
582,5,1,60973358,0
582,5,2,60974812,0
582,5,3,60976226,0
582,5,8,60977864,0
583,1,0,61045057,0
583,1,1,61051143,0
583,1,2,61052596,0
583,1,3,61054023,0
583,1,5,61054051,0
583,2,0,61054052,0
583,2,1,61060082,0
583,2,4,61061502,0
583,3,0,61061502,0
583,3,1,61067537,0
583,3,2,61068990,0
583,3,3,61070405,0
583,3,5,61070409,0
583,4,0,61070410,0
583,4,1,61076444,0
583,4,2,61077898,0
583,4,3,61079312,0
583,4,8,61080950,0
584,1,0,61141378,0
584,1,1,61147468,0
584,1,4,61148897,0
584,2,0,61148898,0
584,2,1,61154932,0
584,2,4,61156373,0
584,3,0,61156373,0
584,3,1,61162404,0
584,3,4,61163854,0
584,4,0,61163855,0
584,4,1,61169886,0
584,4,2,61171339,0
584,4,3,61172766,0
584,4,8,61174403,0
585,1,0,61225798,0
585,1,1,61231884,0
585,1,2,61233342,0
585,1,3,61234764,0
585,1,5,61234784,0
585,2,0,61234785,0
585,2,1,61240815,0
585,2,2,61242269,0
585,2,3,61243688,0
585,2,5,61243709,0
585,3,0,61243710,0
585,3,1,61249740,0
585,3,2,61251194,0
585,3,3,61252608,0
585,3,8,61254250,0
586,1,0,61307902,0
586,1,1,61313991,0
586,1,4,61315429,0
586,2,0,61315430,0
586,2,1,61321460,0
586,2,2,61322918,0
586,2,3,61324340,0
586,2,5,61324375,0
586,3,0,61324375,0
586,3,1,61330406,0
586,3,2,61331859,0
586,3,3,61333278,0
586,3,8,61334916,0
587,1,0,61384054,0
587,1,1,61390140,0
587,1,2,61391593,0
587,1,3,61393020,0
587,1,5,61393041,0
587,2,0,61393042,0
587,2,1,61399072,0
587,2,4,61400510,0
587,3,0,61400511,0
587,3,1,61406546,0
587,3,4,61407969,0
587,4,0,61407969,0
587,4,1,61414004,0
587,4,4,61415424,0
587,5,0,61415425,0
587,5,1,61421456,0
587,5,2,61422913,0
587,5,3,61424328,0
587,5,8,61425965,0
588,1,0,61488645,0
588,1,1,61494735,0
588,1,4,61496168,0
588,2,0,61496169,0
588,2,1,61502199,0
588,2,2,61503657,0
588,2,3,61505079,0
588,2,8,61506717,0
589,1,0,61544571,0
589,1,1,61550657,0
589,1,2,61552110,0
589,1,3,61553537,0
589,1,5,61553541,0
589,2,0,61553542,0
589,2,1,61559573,0
589,2,2,61561026,0
589,2,3,61562441,0
589,2,5,61562479,0
589,3,0,61562480,0
589,3,1,61568514,0
589,3,2,61569968,0
589,3,3,61571383,0
589,3,5,61571400,0
589,4,0,61571401,0
589,4,1,61577435,0
589,4,2,61578889,0
589,4,3,61580303,0
589,4,8,61581941,0
590,1,0,61646881,0
590,1,1,61652971,0
590,1,4,61654410,0
590,2,0,61654411,0
590,2,1,61660442,0
590,2,2,61661896,0
590,2,3,61663322,0
590,2,8,61664960,0
591,1,0,61702830,0
591,1,1,61708927,0
591,1,2,61710381,0
591,1,3,61711803,0
591,1,8,61713445,0
592,1,0,61744540,0
592,1,1,61750626,0
592,1,2,61752080,0
592,1,3,61753507,0
592,1,5,61753539,0
592,2,0,61753540,0
592,2,1,61759570,0
592,2,2,61761024,0
592,2,3,61762438,0
592,2,5,61762449,0
592,3,0,61762450,0
592,3,1,61768485,0
592,3,4,61769937,0
592,4,0,61769938,0
592,4,1,61775973,0
592,4,2,61777426,0
592,4,3,61778841,0
592,4,5,61778872,0
592,5,0,61778873,0
592,5,1,61784908,0
592,5,2,61786361,0
592,5,3,61787776,0
592,5,8,61789413,0
593,1,0,61861125,0
593,1,1,61867215,0
593,1,4,61868658,0
593,2,0,61868659,0
593,2,1,61874694,0
593,2,2,61876148,0
593,2,3,61877570,0
593,2,8,61879207,0
594,1,0,61917065,0
594,1,1,61923155,0
594,1,2,61924608,0
594,1,3,61926031,0
594,1,5,61926045,0
594,2,0,61926046,0
594,2,1,61932076,0
594,2,2,61933534,0
594,2,3,61934949,0
594,2,5,61934983,0
594,3,0,61934984,0
594,3,1,61941014,0
594,3,4,61942439,0
594,4,0,61942440,0
594,4,1,61948474,0
594,4,2,61949928,0
594,4,3,61951342,0
594,4,8,61952984,0
595,1,0,62013412,0
595,1,1,62019498,0
595,1,2,62020951,0
595,1,3,62022374,0
595,1,8,62024015,0
596,1,0,62055098,0
596,1,1,62061184,0
596,1,2,62062638,0
596,1,3,62064065,0
596,1,8,62065702,0
597,1,0,62096785,0
597,1,1,62102875,0
597,1,2,62104329,0
597,1,3,62105751,0
597,1,5,62105765,0
597,2,0,62105766,0
597,2,1,62111797,0
597,2,4,62113246,0
597,3,0,62113247,0
597,3,1,62119277,0
597,3,2,62120731,0
597,3,3,62122146,0
597,3,5,62122150,0
597,4,0,62122151,0
597,4,1,62128185,0
597,4,4,62129630,0
597,5,0,62129631,0
597,5,1,62135665,0
597,5,4,62137086,0
597,6,0,62137086,0
597,6,1,62143121,0
597,6,4,62144555,0
597,7,0,62144556,0
597,7,1,62150586,0
597,7,4,62152026,0
597,8,0,62152027,0
597,8,1,62158062,0
597,8,2,62159515,0
597,8,3,62160930,0
597,8,5,62160959,0
597,9,0,62160960,0
597,9,1,62166994,0
597,9,2,62168448,0
597,9,3,62169862,0
597,9,8,62171500,0
598,1,0,62270295,0
598,1,1,62276385,0
598,1,4,62277832,0
598,2,0,62277833,0
598,2,1,62283867,0
598,2,2,62285321,0
598,2,3,62286743,0
598,2,8,62288381,0
599,1,0,62326238,0
599,1,1,62332324,0
599,1,4,62333745,0
599,2,0,62333746,0
599,2,1,62339776,0
599,2,2,62341230,0
599,2,3,62342652,0
599,2,8,62344294,0
600,1,0,62382148,0
600,1,1,62388238,0
600,1,2,62389692,0
600,1,3,62391114,0
600,1,5,62391135,0
600,2,0,62391136,0
600,2,1,62397171,0
600,2,4,62398591,0
600,3,0,62398592,0
600,3,1,62404627,0
600,3,4,62406042,0
600,4,0,62406043,0
600,4,1,62412073,0
600,4,2,62413531,0
600,4,3,62414945,0
600,4,8,62416583,0
601,1,0,62472492,0
601,1,1,62478582,0
601,1,4,62480020,0
601,2,0,62480021,0
601,2,1,62486055,0
601,2,4,62487479,0
601,3,0,62487479,0
601,3,1,62493514,0
601,3,2,62494967,0
601,3,3,62496390,0
601,3,8,62498027,0
602,1,0,62542653,0
602,1,1,62548743,0
602,1,4,62550162,0
602,2,0,62550163,0
602,2,1,62556197,0
602,2,2,62557651,0
602,2,3,62559074,0
602,2,8,62560711,0
603,1,0,62598569,0
603,1,1,62604659,0
603,1,4,62606111,0
603,2,0,62606112,0
603,2,1,62612143,0
603,2,4,62613588,0
603,3,0,62613589,0
603,3,1,62619619,0
603,3,2,62621073,0
603,3,3,62622495,0
603,3,5,62622498,0
603,4,0,62622499,0
603,4,1,62628534,0
603,4,4,62629980,0
603,5,0,62629980,0
603,5,1,62636015,0
603,5,4,62637454,0
603,6,0,62637455,0
603,6,1,62643489,0
603,6,2,62644943,0
603,6,3,62646358,0
603,6,5,62646360,0
603,7,0,62646361,0
603,7,1,62652391,0
603,7,4,62653827,0
603,8,0,62653828,0
603,8,1,62659858,0
603,8,4,62661309,0
603,9,0,62661310,0
603,9,1,62667344,0
603,9,2,62668798,0
603,9,3,62670212,0
603,9,5,62670224,0
603,10,0,62670225,0
603,10,1,62676259,0
603,10,2,62677713,0
603,10,3,62679127,0
603,10,8,62680765,0
604,1,0,62786851,0
604,1,1,62792938,0
604,1,2,62794392,0
604,1,3,62795814,0
604,1,5,62795837,0
604,2,0,62795838,0
604,2,1,62801868,0
604,2,2,62803326,0
604,2,3,62804741,0
604,2,5,62804776,0
604,3,0,62804777,0
604,3,1,62810807,0
604,3,2,62812260,0
604,3,3,62813679,0
604,3,5,62813706,0
604,4,0,62813707,0
604,4,1,62819737,0
604,4,2,62821190,0
604,4,3,62822605,0
604,4,5,62822640,0
604,5,0,62822641,0
604,5,1,62828676,0
604,5,4,62830128,0
604,6,0,62830129,0
604,6,1,62836163,0
604,6,2,62837617,0
604,6,3,62839031,0
604,6,5,62839042,0
604,7,0,62839042,0
604,7,1,62845077,0
604,7,4,62846526,0
604,8,0,62846527,0
604,8,1,62852558,0
604,8,2,62854015,0
604,8,3,62855430,0
604,8,5,62855432,0
604,9,0,62855433,0
604,9,1,62861463,0
604,9,2,62862921,0
604,9,3,62864335,0
604,9,8,62865972,0
605,1,0,62978305,0
605,1,1,62984395,0
605,1,2,62985849,0
605,1,3,62987271,0
605,1,5,62987311,0
605,2,0,62987312,0
605,2,1,62993346,0
605,2,2,62994800,0
605,2,3,62996214,0
605,2,8,62997852,0
606,1,0,63040219,0
606,1,1,63046309,0
606,1,4,63047759,0
606,2,0,63047760,0
606,2,1,63053794,0
606,2,2,63055248,0
606,2,3,63056671,0
606,2,5,63056684,0
606,3,0,63056685,0
606,3,1,63062719,0
606,3,2,63064173,0
606,3,3,63065588,0
606,3,5,63065627,0
606,4,0,63065627,0
606,4,1,63071658,0
606,4,4,63073092,0
606,5,0,63073093,0
606,5,1,63079124,0
606,5,2,63080577,0
606,5,3,63081992,0
606,5,5,63082011,0
606,6,0,63082012,0
606,6,1,63088047,0
606,6,2,63089500,0
606,6,3,63090915,0
606,6,8,63092552,0
607,1,0,63171034,0
607,1,1,63177124,0
607,1,4,63178549,0
607,2,0,63178549,0
607,2,1,63184584,0
607,2,4,63186010,0
607,3,0,63186011,0
607,3,1,63192042,0
607,3,4,63193477,0
607,4,0,63193478,0
607,4,1,63199509,0
607,4,4,63200940,0
607,5,0,63200941,0
607,5,1,63206976,0
607,5,4,63208414,0
607,6,0,63208414,0
607,6,1,63214449,0
607,6,4,63215894,0
607,7,0,63215895,0
607,7,1,63221925,0
607,7,4,63223346,0
607,8,0,63223347,0
607,8,1,63229377,0
607,8,2,63230831,0
607,8,3,63232253,0
607,8,5,63232268,0
607,9,0,63232269,0
607,9,1,63238303,0
607,9,2,63239757,0
607,9,3,63241171,0
607,9,8,63242812,0
608,1,0,63332576,0
608,1,1,63338666,0
608,1,4,63340081,0
608,2,0,63340082,0
608,2,1,63346117,0
608,2,2,63347570,0
608,2,3,63348993,0
608,2,8,63350630,0
609,1,0,63388488,0
609,1,1,63394578,0
609,1,4,63395999,0
609,2,0,63396000,0
609,2,1,63402031,0
609,2,2,63403488,0
609,2,3,63404911,0
609,2,8,63406548,0
610,1,0,63444403,0
610,1,1,63450489,0
610,1,2,63451942,0
610,1,3,63453369,0
610,1,5,63453389,0
610,2,0,63453389,0
610,2,1,63459420,0
610,2,4,63460846,0
610,3,0,63460847,0
610,3,1,63466882,0
610,3,4,63468306,0
610,4,0,63468307,0
610,4,1,63474342,0
610,4,4,63475773,0
610,5,0,63475773,0
610,5,1,63481804,0
610,5,2,63483262,0
610,5,3,63484676,0
610,5,8,63486314,0
611,1,0,63548994,0
611,1,1,63555084,0
611,1,2,63556537,0
611,1,3,63557960,0
611,1,8,63559597,0
612,1,0,63590685,0
612,1,1,63596774,0
612,1,2,63598228,0
612,1,3,63599651,0
612,1,8,63601288,0
613,1,0,63632375,0
613,1,1,63638464,0
613,1,2,63639918,0
613,1,3,63641341,0
613,1,8,63642982,0
614,1,0,63674065,0
614,1,1,63680151,0
614,1,2,63681605,0
614,1,3,63683032,0
614,1,5,63683064,0
614,2,0,63683064,0
614,2,1,63689095,0
614,2,2,63690549,0
614,2,3,63691963,0
614,2,8,63693605,0
615,1,0,63735973,0
615,1,1,63742059,0
615,1,2,63743517,0
615,1,3,63744939,0
615,1,5,63744977,0
615,2,0,63744978,0
615,2,1,63751008,0
615,2,4,63752433,0
615,3,0,63752434,0
615,3,1,63758468,0
615,3,2,63759922,0
615,3,3,63761336,0
615,3,5,63761338,0
615,4,0,63761339,0
615,4,1,63767373,0
615,4,4,63768811,0
615,5,0,63768812,0
615,5,1,63774847,0
615,5,4,63776275,0
615,6,0,63776276,0
615,6,1,63782306,0
615,6,2,63783764,0
615,6,3,63785179,0
615,6,5,63785187,0
615,7,0,63785188,0
615,7,1,63791218,0
615,7,2,63792672,0
615,7,3,63794091,0
615,7,5,63794099,0
615,8,0,63794100,0
615,8,1,63800130,0
615,8,2,63801584,0
615,8,3,63803003,0
615,8,5,63803005,0
615,9,0,63803005,0
615,9,1,63809036,0
615,9,2,63810489,0
615,9,3,63811904,0
615,9,8,63813546,0
616,1,0,63921364,0
616,1,1,63927454,0
616,1,4,63928895,0
616,2,0,63928896,0
616,2,1,63934930,0
616,2,4,63936374,0
616,3,0,63936375,0
616,3,1,63942406,0
616,3,4,63943857,0
616,4,0,63943858,0
616,4,1,63949888,0
616,4,2,63951342,0
616,4,3,63952769,0
616,4,5,63952790,0
616,5,0,63952791,0
616,5,1,63958821,0
616,5,4,63960248,0
616,6,0,63960249,0
616,6,1,63966283,0
616,6,4,63967710,0
616,7,0,63967711,0
616,7,1,63973745,0
616,7,4,63975163,0
616,8,0,63975164,0
616,8,1,63981194,0
616,8,2,63982648,0
616,8,3,63984067,0
616,8,5,63984078,0
616,9,0,63984079,0
616,9,1,63990110,0
616,9,2,63991563,0
616,9,3,63992982,0
616,9,8,63994619,0
617,1,0,64088897,0
617,1,1,64094987,0
617,1,2,64096440,0
617,1,3,64097863,0
617,1,5,64097884,0
617,2,0,64097885,0
617,2,1,64103919,0
617,2,2,64105373,0
617,2,3,64106787,0
617,2,8,64108425,0
618,1,0,64150796,0
618,1,1,64156886,0
618,1,2,64158339,0
618,1,3,64159762,0
618,1,8,64161399,0
619,1,0,64192486,0
619,1,1,64198576,0
619,1,4,64200021,0
619,2,0,64200022,0
619,2,1,64206056,0
619,2,2,64207510,0
619,2,3,64208932,0
619,2,8,64210570,0
620,1,0,64248428,0
620,1,1,64254518,0
620,1,2,64255971,0
620,1,3,64257394,0
620,1,8,64259031,0
621,1,0,64290118,0
621,1,1,64296208,0
621,1,2,64297662,0
621,1,3,64299085,0
621,1,8,64300722,0
622,1,0,64331809,0
622,1,1,64337899,0
622,1,2,64339353,0
622,1,3,64340775,0
622,1,8,64342413,0
623,1,0,64373502,0
623,1,1,64379588,0
623,1,2,64381041,0
623,1,3,64382464,0
623,1,8,64384105,0
624,1,0,64415188,0
624,1,1,64421274,0
624,1,2,64422731,0
624,1,3,64424154,0
624,1,8,64425791,0
625,1,0,64456886,0
625,1,1,64462988,0
625,1,4,64464427,0
625,2,0,64464428,0
625,2,1,64470458,0
625,2,4,64471877,0
625,3,0,64471878,0
625,3,1,64477913,0
625,3,2,64479366,0
625,3,3,64480789,0
625,3,5,64480824,0
625,4,0,64480825,0
625,4,1,64486860,0
625,4,2,64488313,0
625,4,3,64489728,0
625,4,5,64489755,0
625,5,0,64489756,0
625,5,1,64495790,0
625,5,2,64497244,0
625,5,3,64498659,0
625,5,5,64498671,0
625,6,0,64498672,0
625,6,1,64504706,0
625,6,2,64506160,0
625,6,3,64507574,0
625,6,5,64507596,0
625,7,0,64507597,0
625,7,1,64513632,0
625,7,4,64515075,0
625,8,0,64515076,0
625,8,1,64521106,0
625,8,2,64522560,0
625,8,3,64523978,0
625,8,8,64525616,0
626,1,0,64622161,0
626,1,1,64628251,0
626,1,2,64629705,0
626,1,3,64631127,0
626,1,5,64631156,0
626,2,0,64631157,0
626,2,1,64637192,0
626,2,4,64638607,0
626,3,0,64638608,0
626,3,1,64644643,0
626,3,2,64646096,0
626,3,3,64647511,0
626,3,5,64647540,0
626,4,0,64647541,0
626,4,1,64653575,0
626,4,2,64655029,0
626,4,3,64656444,0
626,4,8,64658081,0
627,1,0,64718504,0
627,1,1,64724594,0
627,1,2,64726048,0
627,1,3,64727470,0
627,1,8,64729108,0
628,1,0,64760195,0
628,1,1,64766285,0
628,1,2,64767738,0
628,1,3,64769161,0
628,1,8,64770798,0
629,1,0,64801885,0
629,1,1,64807975,0
629,1,4,64809412,0
629,2,0,64809413,0
629,2,1,64815448,0
629,2,2,64816901,0
629,2,3,64818324,0
629,2,8,64819961,0
630,1,0,64857819,0
630,1,1,64863909,0
630,1,2,64865362,0
630,1,3,64866785,0
630,1,8,64868422,0
631,1,0,64899520,0
631,1,1,64905622,0
631,1,4,64907048,0
631,2,0,64907048,0
631,2,1,64913083,0
631,2,2,64914537,0
631,2,3,64915959,0
631,2,8,64917596,0
632,1,0,64955462,0
632,1,1,64961548,0
632,1,2,64963006,0
632,1,3,64964428,0
632,1,5,64964448,0
632,2,0,64964449,0
632,2,1,64970479,0
632,2,4,64971896,0
632,3,0,64971897,0
632,3,1,64977931,0
632,3,4,64979363,0
632,4,0,64979364,0
632,4,1,64985398,0
632,4,2,64986852,0
632,4,3,64988266,0
632,4,5,64988280,0
632,5,0,64988281,0
632,5,1,64994315,0
632,5,4,64995748,0
632,6,0,64995749,0
632,6,1,65001779,0
632,6,4,65003224,0
632,7,0,65003225,0
632,7,1,65009256,0
632,7,4,65010689,0
632,8,0,65010690,0
632,8,1,65016725,0
632,8,4,65018178,0
632,9,0,65018178,0
632,9,1,65024213,0
632,9,2,65025667,0
632,9,3,65027081,0
632,9,8,65028719,0
633,1,0,65123003,0
633,1,1,65129089,0
633,1,4,65130507,0
633,2,0,65130507,0
633,2,1,65136542,0
633,2,2,65137995,0
633,2,3,65139418,0
633,2,8,65141055,0
634,1,0,65178917,0
634,1,1,65185007,0
634,1,2,65186460,0
634,1,3,65187883,0
634,1,8,65189520,0
635,1,0,65220608,0
635,1,1,65226698,0
635,1,4,65228119,0
635,2,0,65228120,0
635,2,1,65234155,0
635,2,4,65235570,0
635,3,0,65235570,0
635,3,1,65241601,0
635,3,4,65243031,0
635,4,0,65243031,0
635,4,1,65249062,0
635,4,2,65250515,0
635,4,3,65251938,0
635,4,8,65253579,0
636,1,0,65304978,0
636,1,1,65311064,0
636,1,4,65312497,0
636,2,0,65312498,0
636,2,1,65318532,0
636,2,2,65319986,0
636,2,3,65321409,0
636,2,5,65321412,0
636,3,0,65321412,0
636,3,1,65327447,0
636,3,2,65328900,0
636,3,3,65330315,0
636,3,8,65331952,0
637,1,0,65381094,0
637,1,1,65387184,0
637,1,4,65388602,0
637,2,0,65388603,0
637,2,1,65394638,0
637,2,4,65396085,0
637,3,0,65396086,0
637,3,1,65402116,0
637,3,2,65403574,0
637,3,3,65404996,0
637,3,8,65406634,0
638,1,0,65451262,0
638,1,1,65457351,0
638,1,2,65458805,0
638,1,3,65460227,0
638,1,5,65460266,0
638,2,0,65460266,0
638,2,1,65466301,0
638,2,4,65467749,0
638,3,0,65467750,0
638,3,1,65473784,0
638,3,4,65475217,0
638,4,0,65475218,0
638,4,1,65481248,0
638,4,4,65482684,0
638,5,0,65482685,0
638,5,1,65488719,0
638,5,4,65490150,0
638,6,0,65490151,0
638,6,1,65496185,0
638,6,2,65497638,0
638,6,3,65499053,0
638,6,5,65499087,0
638,7,0,65499088,0
638,7,1,65505122,0
638,7,4,65506566,0
638,8,0,65506567,0
638,8,1,65512597,0
638,8,4,65514032,0
638,9,0,65514033,0
638,9,1,65520063,0
638,9,4,65521481,0
638,10,0,65521482,0
638,10,1,65527516,0
638,10,4,65528962,0
638,11,0,65528962,0
638,11,1,65534997,0
638,11,4,65536431,0
638,12,0,65536432,0
638,12,1,65542463,0
638,12,2,65543921,0
638,12,3,65545335,0
638,12,5,65545343,0
638,13,0,65545344,0
638,13,1,65551374,0
638,13,4,65552795,0
638,14,0,65552796,0
638,14,1,65558826,0
638,14,2,65560280,0
638,14,3,65561694,0
638,14,5,65561716,0
638,15,0,65561717,0
638,15,1,65567751,0
638,15,2,65569205,0
638,15,3,65570619,0
638,15,8,65572257,0
639,1,0,65718533,0
639,1,1,65724623,0
639,1,2,65726077,0
639,1,3,65727499,0
639,1,5,65727533,0
639,2,0,65727534,0
639,2,1,65733568,0
639,2,2,65735022,0
639,2,3,65736436,0
639,2,5,65736464,0
639,3,0,65736465,0
639,3,1,65742495,0
639,3,2,65743953,0
639,3,3,65745368,0
639,3,5,65745373,0
639,4,0,65745374,0
639,4,1,65751405,0
639,4,4,65752846,0
639,5,0,65752847,0
639,5,1,65758878,0
639,5,2,65760331,0
639,5,3,65761746,0
639,5,5,65761747,0
639,6,0,65761748,0
639,6,1,65767783,0
639,6,4,65769218,0
639,7,0,65769219,0
639,7,1,65775253,0
639,7,2,65776707,0
639,7,3,65778122,0
639,7,5,65778126,0
639,8,0,65778127,0
639,8,1,65784162,0
639,8,2,65785615,0
639,8,3,65787030,0
639,8,5,65787058,0
639,9,0,65787059,0
639,9,1,65793094,0
639,9,4,65794535,0
639,10,0,65794536,0
639,10,1,65800567,0
639,10,2,65802020,0
639,10,3,65803439,0
639,10,8,65805077,0
640,1,0,65924704,0
640,1,1,65930789,0
640,1,4,65932211,0
640,2,0,65932212,0
640,2,1,65938246,0
640,2,2,65939700,0
640,2,3,65941122,0
640,2,5,65941139,0
640,3,0,65941140,0
640,3,1,65947175,0
640,3,2,65948629,0
640,3,3,65950043,0
640,3,8,65951681,0
641,1,0,66000835,0
641,1,1,66006937,0
641,1,2,66008391,0
641,1,3,66009813,0
641,1,5,66009836,0
641,2,0,66009836,0
641,2,1,66015871,0
641,2,2,66017324,0
641,2,3,66018739,0
641,2,5,66018761,0
641,3,0,66018761,0
641,3,1,66024796,0
641,3,4,66026244,0
641,4,0,66026245,0
641,4,1,66032275,0
641,4,2,66033733,0
641,4,3,66035148,0
641,4,8,66036785,0
642,1,0,66097224,0
642,1,1,66103314,0
642,1,2,66104767,0
642,1,3,66106190,0
642,1,5,66106229,0
642,2,0,66106230,0
642,2,1,66112260,0
642,2,4,66113701,0
642,3,0,66113702,0
642,3,1,66119732,0
642,3,4,66121169,0
642,4,0,66121170,0
642,4,1,66127204,0
642,4,2,66128658,0
642,4,3,66130072,0
642,4,5,66130086,0
642,5,0,66130087,0
642,5,1,66136121,0
642,5,4,66137543,0
642,6,0,66137543,0
642,6,1,66143578,0
642,6,2,66145032,0
642,6,3,66146446,0
642,6,8,66148084,0
643,1,0,66222049,0
643,1,1,66228139,0
643,1,4,66229564,0
643,2,0,66229565,0
643,2,1,66235600,0
643,2,2,66237053,0
643,2,3,66238476,0
643,2,8,66240113,0
644,1,0,66277975,0
644,1,1,66284065,0
644,1,2,66285519,0
644,1,3,66286941,0
644,1,8,66288579,0
645,1,0,66319665,0
645,1,1,66325755,0
645,1,2,66327209,0
645,1,3,66328631,0
645,1,5,66328633,0
645,2,0,66328634,0
645,2,1,66334669,0
645,2,4,66336086,0
645,3,0,66336087,0
645,3,1,66342118,0
645,3,4,66343538,0
645,4,0,66343539,0
645,4,1,66349569,0
645,4,4,66350999,0
645,5,0,66351000,0
645,5,1,66357035,0
645,5,2,66358488,0
645,5,3,66359903,0
645,5,8,66361540,0
646,1,0,66424229,0
646,1,1,66430315,0
646,1,4,66431761,0
646,2,0,66431761,0
646,2,1,66437796,0
646,2,2,66439249,0
646,2,3,66440672,0
646,2,8,66442309,0
647,1,0,66480179,0
647,1,1,66486281,0
647,1,2,66487735,0
647,1,3,66489157,0
647,1,5,66489177,0
647,2,0,66489177,0
647,2,1,66495212,0
647,2,2,66496666,0
647,2,3,66498081,0
647,2,5,66498086,0
647,3,0,66498087,0
647,3,1,66504122,0
647,3,4,66505568,0
647,4,0,66505568,0
647,4,1,66511599,0
647,4,2,66513056,0
647,4,3,66514471,0
647,4,5,66514486,0
647,5,0,66514487,0
647,5,1,66520517,0
647,5,4,66521942,0
647,6,0,66521943,0
647,6,1,66527977,0
647,6,2,66529431,0
647,6,3,66530845,0
647,6,5,66530882,0
647,7,0,66530883,0
647,7,1,66536917,0
647,7,4,66538344,0
647,8,0,66538345,0
647,8,1,66544380,0
647,8,2,66545833,0
647,8,3,66547248,0
647,8,8,66548885,0
648,1,0,66645438,0
648,1,1,66651524,0
648,1,2,66652982,0
648,1,3,66654404,0
648,1,5,66654423,0
648,2,0,66654424,0
648,2,1,66660454,0
648,2,2,66661908,0
648,2,3,66663327,0
648,2,5,66663348,0
648,3,0,66663349,0
648,3,1,66669379,0
648,3,2,66670833,0
648,3,3,66672248,0
648,3,8,66673889,0
649,1,0,66727541,0
